"Name_pos","Score_pos","Rank_pos","HumanGene","hommel_p_pos","fdr_pos","mean_score_pos","sd_score_pos","n_screens_pos","Name_neg","Score_neg","Rank_neg","hommel_p_neg","fdr_neg","mean_score_neg","sd_score_neg","n_screens_neg","Direction","cell_type","Score","P_value","Category","Regulation"
"ZNF565",0.482981599534758,4873,"ZNF565",1,1,0.241833421979475,0.514406210989946,12,"ZNF565",1,15496,1,1,-0.0366154548254091,0.486717303835339,12,"NS","MHCregulators",0.102608983577033,0.05,"MHC-I regulation","MHC-I regulation"
"MFSD14B",0.48305226286122,4874,"MFSD14B",1,1,0.200361744779384,0.45671600789766,10,"MFSD14B",1,19560,NA,NA,-0.160880848548023,0.596129308722796,10,"NS","MHCregulators",0.0197404481156802,0.05,"MHC-I regulation","MHC-I regulation"
"MIR8086",0.4833280740507,4875,"MIR8086",1,1,0.0333982012307369,NA,1,"MIR8086",0.137056905438098,2090,NA,NA,0.72597696313049,NA,1,"NS","MHCregulators",0.379687582180613,0.05,"MHC-I regulation","MHC-I regulation"
"PAK6-AS1",0.483584338309741,4876,"PAK6-AS1",1,1,0.20483823670692,0.572971404824924,10,"PAK6-AS1",1,19258,NA,NA,-0.270801757766463,0.551966738690644,10,"NS","MHCregulators",-0.0329817605297711,0.05,"MHC-I regulation","MHC-I regulation"
"FOSL2",0.483664440419122,4877,"FOSL2",1,1,0.229015006928892,0.513382641922349,12,"FOSL2",1,16387,1,1,-0.154024603804605,0.587129988497627,12,"NS","MHCregulators",0.0374952015621436,0.05,"MHC-I regulation","MHC-I regulation"
"MARCO",0.483664440419122,4878,"MARCO",1,1,0.21603186257803,0.490500145548543,12,"MARCO",1,12372,1,1,-0.302555238512474,0.502787750592421,12,"NS","MHCregulators",-0.0432616879672221,0.05,"MHC-I regulation","MHC-I regulation"
"MKRN1",0.483825693012579,4879,"MKRN1",1,1,0.158773256739324,0.469277294103393,12,"MKRN1",1,12224,1,1,-0.179987382414377,0.510032638389177,12,"NS","MHCregulators",-0.0106070628375262,0.05,"MHC-I regulation","MHC-I regulation"
"ART2BP",0.484179122651873,4880,"ART2BP",1,1,0.150308065374226,0.835753815671906,2,"ART2BP",1,17318,1,1,-0.75115260173863,0.258223831470914,2,"NS","MHCregulators",-0.300422268182202,0.05,"MHC-I regulation","MHC-I regulation"
"OR10G6",0.484188028061016,4881,"OR10G6",1,1,0.40022430679386,0.45832478659006,3,"OR10G6",1,20150,1,1,-0.374848857322452,0.617464649255209,3,"NS","MHCregulators",0.0126877247357036,0.05,"MHC-I regulation","MHC-I regulation"
"GABRB2",0.484268868893776,4882,"GABRB2",1,1,0.26368115577732,0.583488204944594,12,"GABRB2",1,9107,1,1,-0.380284628532834,0.649491964149957,12,"NS","MHCregulators",-0.0583017363777571,0.05,"MHC-I regulation","MHC-I regulation"
"INSYN2B",0.484416652903047,4883,"INSYN2B",1,1,0.19949454358723,0.401122678590801,10,"INSYN2B",1,18243,NA,NA,-0.328603652255428,0.484149828873141,10,"NS","MHCregulators",-0.064554554334099,0.05,"MHC-I regulation","MHC-I regulation"
"NACAD",0.484667096218843,4884,"NACAD",1,1,0.168933642628202,0.651549107897874,12,"NACAD",1,14353,1,1,0.0410278776554368,0.588714474444875,12,"NS","MHCregulators",0.104980760141819,0.05,"MHC-I regulation","MHC-I regulation"
"EGLN2",0.484690126821677,4885,"EGLN2",1,1,0.156734537711938,0.593410527510661,12,"EGLN2",0.0864988216538449,1564,1,1,0.180449461478838,0.468015566535299,12,"NS","MHCregulators",0.168591999595388,0.05,"MHC-I regulation","MHC-I regulation"
"SEC24D",0.484735424382139,4886,"SEC24D",1,1,0.161366643361114,0.451969802695443,12,"SEC24D",1,8552,1,1,-0.305697424864151,0.560920881540756,12,"NS","MHCregulators",-0.0721653907515184,0.05,"MHC-I regulation","MHC-I regulation"
"RPL31",0.485165364429047,4887,"RPL31",1,1,-0.0258808478416636,0.593994740444322,12,"RPL31",0.1440824439556,2156,1,1,-0.0346136134467048,0.731675561778758,12,"NS","MHCregulators",-0.0302472306441842,0.05,"MHC-I regulation","MHC-I regulation"
"NEFH",0.485169199920017,4888,"NEFH",1,1,0.181845234160155,0.604170132036408,12,"NEFH",1,16644,1,1,-0.342660166917582,0.578134545223617,12,"NS","MHCregulators",-0.0804074663787134,0.05,"MHC-I regulation","MHC-I regulation"
"NOXA1",0.485202111650135,4889,"NOXA1",1,1,0.127067793923121,0.503129271568299,12,"NOXA1",0.633756317245863,5948,1,1,-0.0294966942620442,0.612295067398675,12,"NS","MHCregulators",0.0487855498305383,0.05,"MHC-I regulation","MHC-I regulation"
"MIR606",0.485221415798885,4890,"MIR606",1,1,0.0296113185715037,NA,1,"MIR606",0.779846428947092,6878,NA,NA,-0.559669699679167,NA,1,"NS","MHCregulators",-0.265029190553832,0.05,"MHC-I regulation","MHC-I regulation"
"MRAS",0.485342120939791,4891,"MRAS",1,1,0.235818938515083,0.522104513584524,12,"MRAS",0.670853351544789,6172,1,1,0.174392369825059,0.479212488011518,12,"NS","MHCregulators",0.205105654170071,0.05,"MHC-I regulation","MHC-I regulation"
"TSPEAR-AS2",0.485366378908016,4892,"TSPEAR-AS2",1,1,0.10335850424427,0.901235016676497,3,"TSPEAR-AS2",0.980627141859601,8057,NA,NA,0.00973655301206496,0.771956413359938,3,"NS","MHCregulators",0.0565475286281673,0.05,"MHC-I regulation","MHC-I regulation"
"GAB1",0.485533774876295,4893,"GAB1",1,1,0.124073384712132,0.468870908548466,12,"GAB1",1,12119,1,1,-0.162710672121071,0.636960106134609,12,"NS","MHCregulators",-0.0193186437044691,0.05,"MHC-I regulation","MHC-I regulation"
"CRYBA4",0.48556767105986,4894,"CRYBA4",1,1,0.0924996586801285,0.552878609524692,12,"CRYBA4",0.0220154916439388,702,1,1,0.494615561125854,0.435436385580942,12,"NS","MHCregulators",0.293557609902991,0.05,"MHC-I regulation","MHC-I regulation"
"SERPINA12",0.485634216460004,4895,"SERPINA12",1,1,0.211346273323233,0.6408122002637,12,"SERPINA12",0.580477594101491,5594,1,1,0.206566906710477,0.46264081420654,12,"NS","MHCregulators",0.208956590016855,0.05,"MHC-I regulation","MHC-I regulation"
"GATD1",0.48567075359865,4896,"GATD1",1,1,0.0643196545636263,0.673751908920931,10,"GATD1",1,18805,NA,NA,-0.424007276548102,0.497873622626251,10,"NS","MHCregulators",-0.179843810992238,0.05,"MHC-I regulation","MHC-I regulation"
"SERPINB3",0.485943119377363,4897,"SERPINB3",1,1,0.143380861231767,0.435661237858903,12,"SERPINB3",1,9330,1,1,-0.0823788796582208,0.59767637718359,12,"NS","MHCregulators",0.030500990786773,0.05,"MHC-I regulation","MHC-I regulation"
"LIPF",0.486127981195141,4898,"LIPF",1,1,0.156793835184216,0.440921560782418,12,"LIPF",1,12216,1,1,-0.0152015866568215,0.527243315093133,12,"NS","MHCregulators",0.0707961242636973,0.05,"MHC-I regulation","MHC-I regulation"
"PPIE",0.486162402272914,4899,"PPIE",1,1,0.094128136006665,0.674014224957399,12,"PPIE",0.549035448770206,5384,1,1,0.0535040135375207,0.714283211175087,12,"NS","MHCregulators",0.0738160747720928,0.05,"MHC-I regulation","MHC-I regulation"
"SRSF2",0.486211436767866,4900,"SRSF2",1,1,0.227574784881685,0.615242694198284,12,"SRSF2",1,13180,1,1,-0.352053033009636,0.593085724009196,12,"NS","MHCregulators",-0.0622391240639756,0.05,"MHC-I regulation","MHC-I regulation"
"MIR544A",0.486220679499316,4901,"MIR544A",1,1,0.0276126860569085,NA,1,"MIR544A",0.567949931629326,5511,NA,NA,-0.135854415399989,NA,1,"NS","MHCregulators",-0.0541208646715405,0.05,"MHC-I regulation","MHC-I regulation"
"TRBV5-6",0.486558211641769,4902,"TRBV5-6",1,1,0.360336170093327,0.404693304915882,3,"TRBV5-6",1,20219,1,1,-0.625000642228863,0.515020995140517,3,"NS","MHCregulators",-0.132332236067768,0.05,"MHC-I regulation","MHC-I regulation"
"GPR75-ASB3",0.486604225130688,4903,"GPR75-ASB3",1,1,0.15671737688953,0.582969400286677,12,"GPR75-ASB3",0.181159091030868,2509,1,1,0.0717769820996006,0.753886930531165,12,"NS","MHCregulators",0.114247179494566,0.05,"MHC-I regulation","MHC-I regulation"
"MIR15B",0.486746607762701,4904,"MIR15B",1,1,0.0265607742071214,NA,1,"MIR15B",0.481539917955191,4903,NA,NA,0.0369747015200126,NA,1,"NS","MHCregulators",0.031767737863567,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6810",0.486956979068055,4905,"MIR6810",1,1,0.0261400094672066,NA,1,"MIR6810",0.546439465656884,5356,NA,NA,-0.0928312207437016,NA,1,"NS","MHCregulators",-0.0333456056382475,0.05,"MHC-I regulation","MHC-I regulation"
"SLC27A3",0.487173051745289,4906,"SLC27A3",1,1,0.214660296004558,0.446464980957069,12,"SLC27A3",1,12016,1,1,-0.429047123856817,0.328079874550252,12,"NS","MHCregulators",-0.107193413926129,0.05,"MHC-I regulation","MHC-I regulation"
"ECI1",0.487214111987815,4907,"ECI1",1,1,0.221449533606916,0.520657685840854,12,"ECI1",1,12336,1,1,0.075635999282554,0.469639270827972,12,"NS","MHCregulators",0.148542766444735,0.05,"MHC-I regulation","MHC-I regulation"
"GAGE12J",0.487221384691622,4908,"GAGE12J",1,1,0.135501307866347,0.500773288067197,10,"GAGE12J",1,19787,1,1,-0.311681614772183,0.673993243056427,10,"NS","MHCregulators",-0.088090153452918,0.05,"MHC-I regulation","MHC-I regulation"
"ZNF766",0.487221384691622,4909,"ZNF766",1,1,0.135481440527779,0.520089178159118,10,"ZNF766",0.855835948566765,7354,1,1,0.191766563020005,0.487681632636085,10,"NS","MHCregulators",0.163624001773892,0.05,"MHC-I regulation","MHC-I regulation"
"MDK",0.487361035636088,4910,"MDK",1,1,0.178322354954709,0.51118582494816,12,"MDK",0.301845005042038,3590,1,1,0.0832469392127248,0.434801837734961,12,"NS","MHCregulators",0.130784647083717,0.05,"MHC-I regulation","MHC-I regulation"
"CDC34",0.487403489617273,4911,"CDC34",1,1,0.167031436275538,0.68552154076804,12,"CDC34",1,15770,1,1,-0.0788239164076324,0.592250257660425,12,"NS","MHCregulators",0.0441037599339527,0.05,"MHC-I regulation","MHC-I regulation"
"AGO1",0.487611287976679,4912,"AGO1",1,1,0.218250930277474,0.641236606803722,12,"AGO1",1,13414,1,1,-0.0997466374168147,0.597392613916875,12,"NS","MHCregulators",0.0592521464303297,0.05,"MHC-I regulation","MHC-I regulation"
"NDUFV1-DT",0.487699736924759,4913,"NDUFV1-DT",1,1,0.181389947141632,0.747197570260147,3,"NDUFV1-DT",0.127110578740956,1989,NA,NA,0.170771570534629,0.804287532743883,3,"NS","MHCregulators",0.176080758838131,0.05,"MHC-I regulation","MHC-I regulation"
"CTSW",0.487826794396346,4914,"CTSW",1,1,0.125639934669912,0.445766635611374,12,"CTSW",1,12860,1,1,0.046692757335747,0.574411384381116,12,"NS","MHCregulators",0.0861663460028297,0.05,"MHC-I regulation","MHC-I regulation"
"CALM3",0.488083983756324,4915,"CALM3",1,1,0.202141038413953,0.459653142509666,10,"CALM3",0.459715279073156,4762,1,1,0.0775149991197459,0.701040350475196,10,"NS","MHCregulators",0.13982801876685,0.05,"MHC-I regulation","MHC-I regulation"
"CD5",0.488290010929469,4916,"CD5",1,1,0.118391761068182,0.471007730027793,12,"CD5",1,14037,1,1,-0.301103095697318,0.490292917917022,12,"NS","MHCregulators",-0.0913556673145681,0.05,"MHC-I regulation","MHC-I regulation"
"CCDC9B",0.488470929322578,4917,"CCDC9B",1,1,0.269985018711492,0.509920225399133,10,"CCDC9B",1,19146,NA,NA,-0.150643741735086,0.568191127809697,10,"NS","MHCregulators",0.0596706384882034,0.05,"MHC-I regulation","MHC-I regulation"
"DICER1",0.488521481736508,4918,"DICER1",1,1,0.310990293558703,0.534794996095982,12,"DICER1",0.114506154231496,1844,1,1,0.0818682954633933,0.783212638344001,12,"NS","MHCregulators",0.196429294511048,0.05,"MHC-I regulation","MHC-I regulation"
"NGLY1",0.488677178313394,4919,"NGLY1",1,1,0.196016566534826,0.591110747372521,12,"NGLY1",1,8458,1,1,-0.3755325199806,0.681660722170474,12,"NS","MHCregulators",-0.0897579767228865,0.05,"MHC-I regulation","MHC-I regulation"
"IGHV4-31",0.488680321061261,4920,"IGHV4-31",1,1,-0.0141001078432359,0.0839029404277835,3,"IGHV4-31",0.472921099273001,4843,1,1,0.113634050410976,0.171755840632201,3,"NS","MHCregulators",0.0497669712838701,0.05,"MHC-I regulation","MHC-I regulation"
"MIR598",0.488692542337225,4921,"MIR598",1,1,0.0226687003629096,NA,1,"MIR598",0.867729041758704,7417,NA,NA,-0.735444169778573,NA,1,"NS","MHCregulators",-0.356387734707831,0.05,"MHC-I regulation","MHC-I regulation"
"CCM2L",0.488754335901639,4922,"CCM2L",1,1,0.0709001353103187,0.673532882492028,12,"CCM2L",0.704098565240457,6374,1,1,-0.0851733072350948,0.648059301056572,12,"NS","MHCregulators",-0.00713658596238805,0.05,"MHC-I regulation","MHC-I regulation"
"CLMP",0.488962772043562,4923,"CLMP",1,1,0.226707437010255,0.573737348202737,12,"CLMP",1,14785,1,1,-0.202455472616731,0.433443598754269,12,"NS","MHCregulators",0.012125982196762,0.05,"MHC-I regulation","MHC-I regulation"
"TAB1",0.489172536764241,4924,"TAB1",1,1,0.0497300143328769,0.533028390630759,12,"TAB1",1,16763,1,1,-0.096241006202601,0.669318544033619,12,"NS","MHCregulators",-0.023255495934862,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6746",0.489271063426949,4925,"MIR6746",1,1,0.0215115973281439,NA,1,"MIR6746",0.784264226359525,6905,NA,NA,-0.568505759217378,NA,1,"NS","MHCregulators",-0.273497080944617,0.05,"MHC-I regulation","MHC-I regulation"
"SLC37A1",0.489452301296547,4926,"SLC37A1",1,1,0.161057082813856,0.372141091758211,12,"SLC37A1",1,17317,1,1,-0.278634445893405,0.49993645560279,12,"NS","MHCregulators",-0.0587886815397748,0.05,"MHC-I regulation","MHC-I regulation"
"UCHL3",0.489598198628186,4927,"UCHL3",1,1,0.141054887840969,0.366573365372832,12,"UCHL3",1,13375,1,1,-0.0307985261872699,0.616702523880955,12,"NS","MHCregulators",0.0551281808268493,0.05,"MHC-I regulation","MHC-I regulation"
"MRPL38",0.489598198628186,4928,"MRPL38",1,1,0.176475878419297,0.561786817391296,12,"MRPL38",1,13873,1,1,0.0357100064365019,0.570196067317071,12,"NS","MHCregulators",0.106092942427899,0.05,"MHC-I regulation","MHC-I regulation"
"FBXL15",0.48965445149213,4929,"FBXL15",1,1,0.177054884089015,0.651533008483093,12,"FBXL15",1,16055,1,1,0.0120966719462069,0.620113818400307,12,"NS","MHCregulators",0.0945757780176112,0.05,"MHC-I regulation","MHC-I regulation"
"C1orf105",0.489715599430786,4930,"C1orf105",1,1,0.129577606098427,0.47592528360494,12,"C1orf105",1,11363,1,1,-0.137138565046623,0.550715185017881,12,"NS","MHCregulators",-0.00378047947409772,0.05,"MHC-I regulation","MHC-I regulation"
"GRIFIN",0.490032413933863,4931,"GRIFIN",1,1,0.15256712394584,0.609624085068727,8,"GRIFIN",1,15990,1,1,-0.165694127203548,0.610623257327712,8,"NS","MHCregulators",-0.00656350162885386,0.05,"MHC-I regulation","MHC-I regulation"
"DNAJC13",0.490150549911895,4932,"DNAJC13",1,1,-0.120194178173537,0.335769110869441,12,"DNAJC13",1,13965,1,1,-0.0360972678013121,0.63478380982573,12,"NS","MHCregulators",-0.0781457229874246,0.05,"MHC-I regulation","MHC-I regulation"
"RPRM",0.490383890934635,4933,"RPRM",1,1,0.185375015863811,0.492583446984893,12,"RPRM",1,16679,1,1,-0.0182189526805038,0.583027367456781,12,"NS","MHCregulators",0.0835780315916535,0.05,"MHC-I regulation","MHC-I regulation"
"OR2T5",0.490456024200412,4934,"OR2T5",1,1,0.166273762225231,0.663499900247965,10,"OR2T5",1,18180,1,1,-0.436442489734626,0.458416470016081,10,"NS","MHCregulators",-0.135084363754698,0.05,"MHC-I regulation","MHC-I regulation"
"HTR2A",0.490504447145737,4935,"HTR2A",1,1,0.152262806772451,0.499626622157147,12,"HTR2A",1,12652,1,1,-0.0491456328108596,0.484211367740285,12,"NS","MHCregulators",0.0515585869807959,0.05,"MHC-I regulation","MHC-I regulation"
"MIR7151",0.490638476911749,4936,"MIR7151",1,1,0.0187766265186977,NA,1,"MIR7151",0.456084990007363,4733,NA,NA,0.0878872350497029,NA,1,"NS","MHCregulators",0.0533319307842003,0.05,"MHC-I regulation","MHC-I regulation"
"SEMG1",0.490666537206964,4937,"SEMG1",1,1,0.169915165720926,0.572669570602944,12,"SEMG1",1,8911,1,1,-0.254148717806978,0.6043674565913,12,"NS","MHCregulators",-0.0421167760430264,0.05,"MHC-I regulation","MHC-I regulation"
"OR10K2",0.490788778864573,4938,"OR10K2",1,1,0.0361906834916032,0.43267367350669,10,"OR10K2",0.073843999768378,1405,1,1,-0.0286871795218628,0.710045339667298,10,"NS","MHCregulators",0.00375175198487018,0.05,"MHC-I regulation","MHC-I regulation"
"C12orf76",0.490875362544646,4939,"C12orf76",1,1,0.181226164800689,0.405218432109442,10,"C12orf76",0.0908768657274674,1611,1,1,-0.000918564671235167,0.706426881547786,10,"NS","MHCregulators",0.0901538000647267,0.05,"MHC-I regulation","MHC-I regulation"
"HAUS2",0.490908486275371,4940,"HAUS2",1,1,0.197623673097069,0.510111665711626,12,"HAUS2",0.0998793955858605,1708,1,1,0.204282754576191,0.684650681147923,12,"NS","MHCregulators",0.20095321383663,0.05,"MHC-I regulation","MHC-I regulation"
"C11orf91",0.490934588892822,4941,"C11orf91",1,1,0.0900216473716591,0.533836294574103,12,"C11orf91",1,9236,1,1,-0.317243415778501,0.495142740002603,12,"NS","MHCregulators",-0.113610884203421,0.05,"MHC-I regulation","MHC-I regulation"
"IGFALS",0.491160795272253,4942,"IGFALS",1,1,0.0304658095438701,0.633841722332188,12,"IGFALS",1,17532,1,1,-0.310197999482471,0.461818636389253,12,"NS","MHCregulators",-0.139866094969301,0.05,"MHC-I regulation","MHC-I regulation"
"B3GNT3",0.491162957483036,4943,"B3GNT3",1,1,0.198187800876305,0.601072060446339,12,"B3GNT3",1,10643,1,1,-0.0534908182711048,0.617159889528101,12,"NS","MHCregulators",0.0723484913025999,0.05,"MHC-I regulation","MHC-I regulation"
"CAMK1G",0.491194492586824,4944,"CAMK1G",1,1,0.150568992109271,0.514578047848108,12,"CAMK1G",1,11984,1,1,0.138053639265737,0.597558978359104,12,"NS","MHCregulators",0.144311315687504,0.05,"MHC-I regulation","MHC-I regulation"
"TRAJ9",0.491350002969053,4945,"TRAJ9",1,1,0.00804658661265301,0.152816545371723,3,"TRAJ9",1,20142,1,1,-0.658542483939033,0.0713502492683744,3,"NS","MHCregulators",-0.32524794866319,0.05,"MHC-I regulation","MHC-I regulation"
"OR8B8",0.49151264850247,4946,"OR8B8",1,1,0.00603338536917568,0.38324208070012,10,"OR8B8",1,19010,1,1,-0.0696630596944103,0.555003461350973,10,"NS","MHCregulators",-0.0318148371626173,0.05,"MHC-I regulation","MHC-I regulation"
"LSM14A",0.491779349773861,4947,"LSM14A",1,1,0.0808838674573336,0.545774378255011,12,"LSM14A",1,16529,1,1,-0.143432187860472,0.5511685728992,12,"NS","MHCregulators",-0.0312741602015692,0.05,"MHC-I regulation","MHC-I regulation"
"GNB1L",0.491818014440243,4948,"GNB1L",1,1,0.0615333330459005,0.755004531394402,12,"GNB1L",0.502475394545686,5053,1,1,0.0959234916631872,0.689318286588041,12,"NS","MHCregulators",0.0787284123545439,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6505",0.491848111917534,4949,"MIR6505",1,1,0.0163572292641877,NA,1,"MIR6505",0.0945619017566004,1653,NA,NA,0.810971440593278,NA,1,"NS","MHCregulators",0.413664334928733,0.05,"MHC-I regulation","MHC-I regulation"
"MSI1",0.491908797545634,4950,"MSI1",1,1,0.139974560790142,0.419373092167062,12,"MSI1",1,10859,1,1,-0.075319006474181,0.556524767913574,12,"NS","MHCregulators",0.0323277771579806,0.05,"MHC-I regulation","MHC-I regulation"
"LCA5L",0.491998242684855,4951,"LCA5L",1,1,0.206936499178114,0.552550451586992,12,"LCA5L",1,14782,1,1,-0.114698863158557,0.559493418168281,12,"NS","MHCregulators",0.0461188180097785,0.05,"MHC-I regulation","MHC-I regulation"
"OBSCN-AS1",0.49205732052318,4952,"OBSCN-AS1",1,1,0.279476574307796,0.483356909134928,3,"OBSCN-AS1",0.066017513383261,1303,NA,NA,0.506179877178087,0.0837912378823785,3,"NS","MHCregulators",0.392828225742942,0.05,"MHC-I regulation","MHC-I regulation"
"ATP5PF",0.492084892266992,4953,"ATP5PF",1,1,0.0401040764771609,0.666162840843105,10,"ATP5PF",0.937590275224693,7825,NA,NA,0.0161028077928631,0.574272864514161,10,"NS","MHCregulators",0.028103442135012,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6850",0.492216261701904,4954,"MIR6850",1,1,0.0156208909693367,NA,1,"MIR6850",0.7190491216998,6476,NA,NA,-0.438068689843791,NA,1,"NS","MHCregulators",-0.211223899437227,0.05,"MHC-I regulation","MHC-I regulation"
"MIR1283-2",0.492321447354581,4955,"MIR1283-2",1,1,0.0154105085993794,NA,1,"MIR1283-2",0.600715262438203,5746,NA,NA,-0.201388523641719,NA,1,"NS","MHCregulators",-0.0929890075211697,0.05,"MHC-I regulation","MHC-I regulation"
"PLPP3",0.492332981447785,4956,"PLPP3",1,1,0.00206541330188988,0.627117789633568,10,"PLPP3",1,18449,NA,NA,-0.0212118649781222,0.553962020513467,10,"NS","MHCregulators",-0.00957322583811616,0.05,"MHC-I regulation","MHC-I regulation"
"ZNF662",0.492484548192937,4957,"ZNF662",1,1,0.0983464765572409,0.670555761345398,10,"ZNF662",0.403768550290392,4378,1,1,-0.00457549073845184,0.521495620397943,10,"NS","MHCregulators",0.0468854929093945,0.05,"MHC-I regulation","MHC-I regulation"
"L3HYPDH",0.492535803616503,4958,"L3HYPDH",1,1,0.240626692430224,0.42815165581633,12,"L3HYPDH",1,13473,1,1,-0.202867061561075,0.513149216041171,12,"NS","MHCregulators",0.0188798154345745,0.05,"MHC-I regulation","MHC-I regulation"
"SYT14",0.492563323680885,4959,"SYT14",1,1,0.218793063562995,0.48122042663857,12,"SYT14",1,15118,1,1,-0.328729604297098,0.535709477340074,12,"NS","MHCregulators",-0.054968270367051,0.05,"MHC-I regulation","MHC-I regulation"
"MRGPRX3",0.492883299318906,4960,"MRGPRX3",1,1,0.125014139515142,0.447319937498257,12,"MRGPRX3",0.861378513508358,7388,1,1,0.0884009962600061,0.543599484295453,12,"NS","MHCregulators",0.106707567887574,0.05,"MHC-I regulation","MHC-I regulation"
"TEKTL1",0.492890959820084,4961,"TEKTL1",1,1,0.256723313526256,0.509135094019555,10,"TEKTL1",1,19172,NA,NA,-0.0831058484654692,0.466312686189162,10,"NS","MHCregulators",0.0868087325303936,0.05,"MHC-I regulation","MHC-I regulation"
